"producing_analysis","current_path","artifact_type","canonical_or_intermediate","downstream_consumers","n_downstream_consumers","manuscript_consumer","size","tracked","frozen","frozen_beneath","is_directory","exists_on_disk","proposed_path","migration_strategy","path_changes"
"analysis/08_integration/export_module_protein_zoom_source_data.R","results/source_data/manuscript_panels/figure_3/","source_data","HISTORICAL_LEGACY","",0,TRUE,112318447,FALSE,FALSE,0,TRUE,TRUE,"results/source_data/manuscript_panels/figure_3/","LEGACY_READ_ONLY_REGISTERED",FALSE
"analysis/03_spatial_validation/audit_stress_identity_robustness.R","results/tables/11_spatial_systems/ca2_slm_robustness/CA2_SLM_module_distribution_comparison.csv","tables","HISTORICAL_LEGACY","summarize_ca2_slm_robustness.R",1,FALSE,1521,FALSE,FALSE,0,FALSE,TRUE,"results/tables/11_spatial_systems/ca2_slm_robustness/CA2_SLM_module_distribution_comparison.csv","LEGACY_READ_ONLY_REGISTERED",FALSE
"analysis/03_spatial_validation/audit_stress_identity_robustness.R","results/tables/11_spatial_systems/ca2_slm_robustness/stress_identity_robustness_comparison.csv","tables","HISTORICAL_LEGACY","summarize_ca2_slm_robustness.R",1,TRUE,1573,FALSE,FALSE,0,FALSE,TRUE,"results/tables/11_spatial_systems/ca2_slm_robustness/stress_identity_robustness_comparison.csv","LEGACY_READ_ONLY_REGISTERED",FALSE
"analysis/03_spatial_validation/validate_network_workbook.R","results/tables/11_spatial_systems/networks/legacy_spatial_network_comparison.csv","tables","HISTORICAL_LEGACY","",0,FALSE,11136,FALSE,FALSE,0,FALSE,TRUE,"results/tables/11_spatial_systems/networks/legacy_spatial_network_comparison.csv","LEGACY_READ_ONLY_REGISTERED",FALSE
"analysis/03_spatial_validation/test_network_group_organization.R","results/tables/11_spatial_systems/networks/network_group_metric_comparison.csv","tables","HISTORICAL_LEGACY","",0,FALSE,24435,FALSE,FALSE,0,FALSE,TRUE,"results/tables/11_spatial_systems/networks/network_group_metric_comparison.csv","LEGACY_READ_ONLY_REGISTERED",FALSE
"analysis/08_integration/export_module_protein_zoom_source_data.R","results/tables/manuscript_panels/figure_3/","tables","HISTORICAL_LEGACY","",0,FALSE,20751,FALSE,FALSE,0,TRUE,TRUE,"results/tables/manuscript_panels/figure_3/","LEGACY_READ_ONLY_REGISTERED",FALSE
"analysis/08_integration/export_module_protein_zoom_source_data.R","results/tables/manuscript_panels/manuscript_panel_inventory.csv","tables","HISTORICAL_LEGACY","",0,FALSE,2090,FALSE,FALSE,0,FALSE,TRUE,"results/tables/manuscript_panels/manuscript_panel_inventory.csv","LEGACY_READ_ONLY_REGISTERED",FALSE
"analysis/01_preprocessing/build_joint_protigy_input.R","results/logs/01_preprocessing/01_prepare_joint_protigy_input/global/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,1645,FALSE,FALSE,0,FALSE,TRUE,"results/preprocessing/build_joint_protigy_input/global/manifests/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/01_preprocessing/build_module_score_metadata.R","results/logs/01_preprocessing/06_merged_metadata_module_score/<dataset>/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,NA,FALSE,FALSE,0,FALSE,FALSE,"results/preprocessing/build_module_score_metadata/<dataset>/manifests/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/02_qc/assess_joint_compartment_quality.R","results/logs/03_qc_exploration/00b_joint_compartment_qc/global/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,1595,FALSE,FALSE,0,FALSE,TRUE,"results/qc/assess_joint_compartment_quality/global/manifests/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/02_qc/render_joint_compartment_qc_figures.R","results/logs/03_qc_exploration/00c_joint_compartment_qc_publication_figures/global/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,4040,FALSE,FALSE,0,FALSE,TRUE,"results/qc/render_joint_compartment_qc_figures/global/manifests/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/04_differential_abundance/audit_gsea_protein_direction.R","results/logs/04_differential_expression_enrichment/01b_gsea_protein_direction_audit/<dataset>/<ontology>/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,NA,FALSE,FALSE,0,FALSE,FALSE,"results/differential_abundance/audit_gsea_protein_direction/<dataset>/manifests/<ontology>/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/04_differential_abundance/validate_control_spatial_identity.R","results/logs/04_differential_expression_enrichment/control_spatial_identity_validation/global/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,305593,FALSE,FALSE,0,FALSE,TRUE,"results/differential_abundance/validate_control_spatial_identity/global/manifests/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/04_differential_abundance/compare_external_stress_signatures.R","results/logs/04_differential_expression_enrichment/external_stress_disease_signature_overlap/global/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,2365,FALSE,FALSE,0,FALSE,TRUE,"results/differential_abundance/compare_external_stress_signatures/global/manifests/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/04_differential_abundance/audit_stress_response_biology.R","results/logs/04_differential_expression_enrichment/stress_response_biological_audit/global/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,10708,FALSE,FALSE,0,FALSE,TRUE,"results/differential_abundance/audit_stress_response_biology/global/manifests/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/04_differential_abundance/build_sus_res_dap_atlas.R","results/logs/04_differential_expression_enrichment/sus_res_spatial_dap_atlas/global/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,15302,FALSE,FALSE,0,FALSE,TRUE,"results/differential_abundance/build_sus_res_dap_atlas/global/manifests/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/05_wgcna/build_module_identity_contract.R","results/logs/06_modules_WGCNA/identity_contract/<dataset>/","logs","PROVENANCE_ONLY","",0,FALSE,NA,FALSE,FALSE,0,TRUE,FALSE,"results/wgcna/build_module_identity_contract/<dataset>/manifests/","REPOINT_WRITER_ONLY",TRUE
"analysis/05_wgcna/summarize_module_complex_architecture.R","results/logs/06_modules_WGCNA/module_complex_architecture/<dataset>/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,NA,FALSE,FALSE,0,FALSE,FALSE,"results/wgcna/summarize_module_complex_architecture/<dataset>/manifests/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/05_wgcna/audit_module_robustness.R","results/logs/06_modules_WGCNA/module_robustness_sensitivity/<dataset>/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,NA,FALSE,FALSE,0,FALSE,FALSE,"results/wgcna/audit_module_robustness/<dataset>/manifests/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/05_wgcna/render_microglia_module_figures.R","results/logs/06_modules_WGCNA/wgcna_publication_figures_corrected/microglia/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,3444,FALSE,FALSE,0,FALSE,TRUE,"results/wgcna/render_microglia_module_figures/<dataset>/manifests/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/08_integration/test_module_behaviour_coupling.R","results/logs/08_behavior_physio_coupling/module_behavior_coupling/<dataset>/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,NA,FALSE,FALSE,0,FALSE,FALSE,"results/integration/test_module_behaviour_coupling/<dataset>/manifests/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/08_integration/build_cross_compartment_atlas.R","results/logs/10_biological_integration/cross_compartment_program_atlas/global/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,8423,FALSE,FALSE,0,FALSE,TRUE,"results/integration/build_cross_compartment_atlas/global/manifests/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/08_integration/build_evidence_priority_matrix.R","results/logs/10_biological_integration/evidence_priority_matrix/global/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,1495,FALSE,FALSE,0,FALSE,TRUE,"results/integration/build_evidence_priority_matrix/global/manifests/evidence_priority_matrix/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/08_integration/build_evidence_priority_matrix.R","results/logs/10_biological_integration/final_evidence_bundle/global/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,3519,FALSE,FALSE,0,FALSE,TRUE,"results/integration/build_evidence_priority_matrix/global/manifests/final_evidence_bundle/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/08_integration/test_enrichment_module_concordance.R","results/logs/10_biological_integration/gsea_wgcna_concordance/global/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,5160,FALSE,FALSE,0,FALSE,TRUE,"results/integration/test_enrichment_module_concordance/global/manifests/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/08_integration/summarize_enrichment_module_concordance.R","results/logs/10_biological_integration/gsea_wgcna_concordance_diagnostics/global/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,7513,FALSE,FALSE,0,FALSE,TRUE,"results/integration/summarize_enrichment_module_concordance/global/manifests/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/08_integration/summarize_programs_for_manuscript.R","results/logs/10_biological_integration/manuscript_program_summary/global/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,1499,FALSE,FALSE,0,FALSE,TRUE,"results/integration/summarize_programs_for_manuscript/global/manifests/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/08_integration/build_candidate_protein_shortlist.R","results/logs/10_biological_integration/wgcna_candidate_protein_shortlist/<dataset>/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,NA,FALSE,FALSE,0,FALSE,FALSE,"results/integration/build_candidate_protein_shortlist/<dataset>/manifests/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/08_integration/render_module_circular_atlas.R","results/logs/10_biological_integration/wgcna_circular_atlas/global/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,13139,FALSE,FALSE,0,FALSE,TRUE,"results/integration/render_module_circular_atlas/global/manifests/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/08_integration/summarize_module_cross_compartment.R","results/logs/10_biological_integration/wgcna_cross_compartment_overview/global/","logs","PROVENANCE_ONLY","",0,FALSE,17268,FALSE,FALSE,0,TRUE,TRUE,"results/integration/summarize_module_cross_compartment/global/manifests/","REPOINT_WRITER_ONLY",TRUE
"analysis/08_integration/quantify_candidate_network_position.R","results/logs/10_biological_integration/wgcna_sus_res_network_position/<dataset>/run_manifest.yml","logs","PROVENANCE_ONLY","",0,FALSE,NA,FALSE,FALSE,0,FALSE,FALSE,"results/integration/quantify_candidate_network_position/<dataset>/manifests/run_manifest.yml","REPOINT_WRITER_ONLY",TRUE
"analysis/09_publication_exports/build_pride_manifest.R","pride_submission/manifests/pride_file_manifest.tsv","pride_payload","PUBLICATION_EXPORT","validate_pride_submission.R",1,FALSE,840836,FALSE,FALSE,0,FALSE,TRUE,"exports/pride_submission/manifests/pride_file_manifest.tsv","RELOCATE_EXPORT_BUNDLE",TRUE
"analysis/09_publication_exports/build_sample_metadata.R","pride_submission/metadata/sample_metadata.tsv","pride_payload","PUBLICATION_EXPORT","build_pride_manifest.R",1,FALSE,115730,FALSE,FALSE,0,FALSE,TRUE,"exports/pride_submission/metadata/sample_metadata.tsv","RELOCATE_EXPORT_BUNDLE",TRUE
"analysis/09_publication_exports/build_sample_metadata.R","pride_submission/metadata/sdrf_like_metadata.tsv","pride_payload","PUBLICATION_EXPORT","build_pride_manifest.R",1,FALSE,115387,FALSE,FALSE,0,FALSE,TRUE,"exports/pride_submission/metadata/sdrf_like_metadata.tsv","RELOCATE_EXPORT_BUNDLE",TRUE
"analysis/09_publication_exports/build_methods_summary.R","pride_submission/methods/known_limitations.md","pride_payload","PUBLICATION_EXPORT","",0,FALSE,853,FALSE,FALSE,0,FALSE,TRUE,"exports/pride_submission/methods/known_limitations.md","RELOCATE_EXPORT_BUNDLE",TRUE
"analysis/09_publication_exports/build_methods_summary.R","pride_submission/methods/methods_summary.md","pride_payload","PUBLICATION_EXPORT","validate_pride_submission.R",1,FALSE,1322,FALSE,FALSE,0,FALSE,TRUE,"exports/pride_submission/methods/methods_summary.md","RELOCATE_EXPORT_BUNDLE",TRUE
"analysis/09_publication_exports/build_methods_summary.R","pride_submission/methods/pipeline_steps.tsv","pride_payload","PUBLICATION_EXPORT","",0,FALSE,3733,FALSE,FALSE,0,FALSE,TRUE,"exports/pride_submission/methods/pipeline_steps.tsv","RELOCATE_EXPORT_BUNDLE",TRUE
"analysis/09_publication_exports/build_methods_summary.R","pride_submission/methods/software_versions.tsv","pride_payload","PUBLICATION_EXPORT","",0,FALSE,274,FALSE,FALSE,0,FALSE,TRUE,"exports/pride_submission/methods/software_versions.tsv","RELOCATE_EXPORT_BUNDLE",TRUE
"analysis/09_publication_exports/export_processed_matrices.R","pride_submission/processed_data/","pride_payload","PUBLICATION_EXPORT","build_pride_manifest.R",1,FALSE,620900928,FALSE,FALSE,0,TRUE,TRUE,"exports/pride_submission/processed_data/","RELOCATE_EXPORT_BUNDLE",TRUE
"analysis/09_publication_exports/export_processed_matrices.R","pride_submission/processed_data/data_dictionary_processed_matrices.tsv","pride_payload","PUBLICATION_EXPORT","build_pride_manifest.R",1,FALSE,256394,FALSE,FALSE,0,FALSE,TRUE,"exports/pride_submission/processed_data/data_dictionary_processed_matrices.tsv","RELOCATE_EXPORT_BUNDLE",TRUE
"analysis/09_publication_exports/build_supplementary_tables.R","pride_submission/supplementary_tables/","pride_payload","PUBLICATION_EXPORT","",0,FALSE,827238333,FALSE,FALSE,0,TRUE,TRUE,"exports/pride_submission/supplementary_tables/","RELOCATE_EXPORT_BUNDLE",TRUE
"analysis/09_publication_exports/validate_pride_submission.R","pride_submission/validation/validation_report.tsv","pride_payload","PUBLICATION_EXPORT","",0,FALSE,1783,FALSE,FALSE,0,FALSE,TRUE,"exports/pride_submission/validation/validation_report.tsv","RELOCATE_EXPORT_BUNDLE",TRUE
"analysis/09_publication_exports/validate_pride_submission.R","pride_submission/validation/validation_summary.md","pride_payload","PUBLICATION_EXPORT","",0,FALSE,2666,FALSE,FALSE,0,FALSE,TRUE,"exports/pride_submission/validation/validation_summary.md","RELOCATE_EXPORT_BUNDLE",TRUE
"analysis/09_publication_exports/08_export_manuscript_figures.R","results/manuscript/extended_data/","manuscript","PUBLICATION_EXPORT","",0,FALSE,-1,FALSE,FALSE,0,TRUE,TRUE,"results/manuscript/extended_data/","LEGACY_READ_ONLY_REGISTERED",FALSE
"analysis/09_publication_exports/08_export_manuscript_figures.R","results/manuscript/figure_1/","manuscript","PUBLICATION_EXPORT","",0,FALSE,2863902,FALSE,FALSE,0,TRUE,TRUE,"results/manuscript/figure_1/","LEGACY_READ_ONLY_REGISTERED",FALSE
"analysis/09_publication_exports/08_export_manuscript_figures.R","results/manuscript/figure_2/","manuscript","PUBLICATION_EXPORT","",0,FALSE,6951735,FALSE,FALSE,0,TRUE,TRUE,"results/manuscript/figure_2/","LEGACY_READ_ONLY_REGISTERED",FALSE
"analysis/09_publication_exports/08_export_manuscript_figures.R","results/manuscript/figure_3/","manuscript","PUBLICATION_EXPORT","",0,TRUE,4956052,FALSE,FALSE,0,TRUE,TRUE,"results/manuscript/figure_3/","LEGACY_READ_ONLY_REGISTERED",FALSE
"analysis/09_publication_exports/08_export_manuscript_figures.R","results/manuscript/figure_export_manifest.csv","manuscript","PUBLICATION_EXPORT","",0,FALSE,2396387,FALSE,FALSE,0,FALSE,TRUE,"results/manuscript/figure_export_manifest.csv","LEGACY_READ_ONLY_REGISTERED",FALSE
"analysis/09_publication_exports/08_export_manuscript_figures.R","results/manuscript/figure_publication_audit.csv","manuscript","PUBLICATION_EXPORT","",0,FALSE,4008258,FALSE,FALSE,0,FALSE,TRUE,"results/manuscript/figure_publication_audit.csv","LEGACY_READ_ONLY_REGISTERED",FALSE
"analysis/09_publication_exports/09_export_source_data.R","results/manuscript/source_data/","manuscript","PUBLICATION_EXPORT","",0,FALSE,1506583725,FALSE,FALSE,0,TRUE,TRUE,"results/manuscript/source_data/","LEGACY_READ_ONLY_REGISTERED",FALSE
"analysis/09_publication_exports/09_export_source_data.R","results/manuscript/source_data_export_manifest.csv","manuscript","PUBLICATION_EXPORT","",0,FALSE,1351259,FALSE,FALSE,0,FALSE,TRUE,"results/manuscript/source_data_export_manifest.csv","LEGACY_READ_ONLY_REGISTERED",FALSE
"analysis/09_publication_exports/09_export_source_data.R","results/manuscript/supplementary_tables/","manuscript","PUBLICATION_EXPORT","",0,FALSE,1673545519,FALSE,FALSE,0,TRUE,TRUE,"results/manuscript/supplementary_tables/","LEGACY_READ_ONLY_REGISTERED",FALSE
"analysis/02_qc/render_compartment_abundance_figures.R","results/source_data/03_qc_exploration/04e_control_compartment_abundance_publication_figures/global/","source_data","PUBLICATION_EXPORT","",0,TRUE,275940516,FALSE,FALSE,1,TRUE,TRUE,"exports/publication_source_data/03_qc_exploration/04e_control_compartment_abundance_publication_figures/global/","RELOCATE_EXPORT_BUNDLE",TRUE
"analysis/04_differential_abundance/build_go_program_atlas.R","results/source_data/04_differential_expression_enrichment/compareGO_spatial_atlas/source_data_SpatialProgramAtlas_SUS_vs_RES_publication.csv","source_data","PUBLICATION_EXPORT","build_sus_res_dap_atlas.R",1,FALSE,350754,FALSE,FALSE,0,FALSE,TRUE,"exports/publication_source_data/04_differential_expression_enrichment/compareGO_spatial_atlas/source_data_SpatialProgramAtlas_SUS_vs_RES_publication.csv","RELOCATE_EXPORT_BUNDLE",TRUE
"analysis/04_differential_abundance/build_go_program_atlas.R","results/source_data/04_differential_expression_enrichment/compareGO_spatial_atlas/spatial_atlas_enrichment_long.csv","source_data","PUBLICATION_EXPORT","audit_stress_response_biology.R | test_enrichment_module_concordance.R",2,FALSE,521042985,FALSE,FALSE,0,FALSE,TRUE,"exports/publication_source_data/04_differential_expression_enrichment/compareGO_spatial_atlas/spatial_atlas_enrichment_long.csv","RELOCATE_EXPORT_BUNDLE",TRUE
"analysis/04_differential_abundance/build_go_program_atlas.R","results/source_data/04_differential_expression_enrichment/compareGO_spatial_atlas/sus_res_supported_go_term_theme_audit.csv","source_data","PUBLICATION_EXPORT","build_sus_res_dap_atlas.R",1,FALSE,5011276,FALSE,FALSE,0,FALSE,TRUE,"exports/publication_source_data/04_differential_expression_enrichment/compareGO_spatial_atlas/sus_res_supported_go_term_theme_audit.csv","RELOCATE_EXPORT_BUNDLE",TRUE
"analysis/04_differential_abundance/validate_control_spatial_identity.R","results/source_data/04_differential_expression_enrichment/control_spatial_identity_validation/global/","source_data","PUBLICATION_EXPORT","",0,TRUE,98362,FALSE,FALSE,2,TRUE,TRUE,"exports/publication_source_data/04_differential_expression_enrichment/control_spatial_identity_validation/global/","RELOCATE_EXPORT_BUNDLE",TRUE
